adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/bioYaOXZS2nXLiLVf5mDOgXpCd8.jpg,"[80, 18]",359940,en,"Three Billboards Outside Ebbing, Missouri","After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.",6.2503,/bRYLt8fV82tdVoDppSFTZIcJiLN.jpg,2017-12-01,"Three Billboards Outside Ebbing, Missouri",False,8.061,10738
False,/huUgrGkCetYSkDl5fMvZCXCbFKl.jpg,"[18, 28, 80]",7347,pt,Tropa de Elite,"In 1997, before the visit of the pope to Rio de Janeiro, Captain Nascimento from BOPE (Special Police Operations Battalion) is assigned to eliminate the risks of the drug dealers in a dangerous slum nearby where the pope intends to be lodged.",3.0807,/lwIXz785N2fXi8hsBr1IXciFlkM.jpg,2007-10-05,Elite Squad,False,8.061,2641
False,/5Pk1rGAtyblh9Xaq72T7ARCQSDQ.jpg,"[18, 53, 80]",832,de,M - Eine Stadt sucht einen Mörder,"In this classic German thriller, Hans Beckert, a serial killer who preys on children, becomes the focus of a massive Berlin police manhunt. Beckert's heinous crimes are so repellant and disruptive to city life that he is even targeted by others in the seedy underworld network. With both cops and criminals in pursuit, the murderer soon realizes that people are on his trail, sending him into a tense, panicked attempt to escape justice.",6.2806,/bTdZk3q2DWpBRnLiaaItKFWOVhI.jpg,1931-05-11,M,False,8.06,2423
False,/prQE97Ds6ElKtTuemJRCvGJFlZz.jpg,"[18, 10749]",133919,sv,Scener ur ett äktenskap,"Johan and Marianne are married and seem to have it all. Their happiness, however, is a façade for a troubled relationship, which becomes even rockier when Johan admits that he's having an affair. Before long, the spouses separate and move towards finalizing their divorce, but they make attempts at reconciling. Even as they pursue other relationships, Johan and Marianne realize that they have a significant bond, but also many issues that hinder that connection.",0.9457,/ArKEdvJesIktFX8OAhcdKAOLl6I.jpg,1974-09-15,Scenes from a Marriage,False,8.058,395
False,/s7xVB5OPWw6GO40VBeEJcX9EwNt.jpg,"[18, 10749, 10752]",31439,zh,活着,Married couple Fugui and Jiazhen endure tumultuous events in mid-20th century mainland China as their personal fortunes move from wealthy landownership to peasantry.,3.3992,/bv0qREWTw8TPAtgt22ELp1UlKVl.jpg,1994-05-18,To Live,False,8.058,364
False,/6Kn6qW3an3DkPl3MahWemTzrjCt.jpg,"[80, 18, 53]",11423,ko,살인의 추억,"A sadistic serial rapist and murderer of young women terrorizes a small province in 1980s South Korea. To prevent further crimes, three increasingly desperate detectives with conflicting methods race against time to unravel the violent mind of the killer in a futile effort to solve the case.",11.2375,/dsEoTJKM1s5OVDkS2P2JdoTxo4K.jpg,2003-04-25,Memories of Murder,False,8.056,4448
False,/i109vzdCkG7W3H9FxHmfpZjgh61.jpg,"[10751, 12, 18]",522518,en,A Dog's Journey,A dog finds the meaning of his own existence through the lives of the humans he meets.,10.6315,/wquJChp0NpoqthYdE3YjXNNxvVC.jpg,2019-05-03,A Dog's Journey,False,8.055,1602
False,/leF9AKe937UhQsfWGtXfG7tBRvU.jpg,"[18, 36, 10749]",11659,it,La meglio gioventù,"After a fateful encounter in the summer of 1966, the lifepaths of two brothers from a middle-class Roman family diverge, intersecting with some of the most significant events of postwar Italian history in the following decades.",1.6333,/jKFeWrVshmFj8uG056O4tT5ZNTE.jpg,2003-06-22,The Best of Youth,False,8.055,600
False,/30XRuUQGk5P9XB6mlfEF1eoWFgq.jpg,"[878, 9648, 12]",62,en,2001: A Space Odyssey,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",13.1334,/ve72VxNqjGM69Uky4WTo2bK6rfq.jpg,1968-04-02,2001: A Space Odyssey,False,8.055,12393
False,/4PKfa0zltSrp1BJoLl8zfvYXaac.jpg,"[16, 14, 28]",663558,zh,新神榜：哪吒重生,"While living as an ordinary deliveryman and motor racing fan, Nezha encounters old nemeses and must rediscover his powers to protect his loved ones.",7.2667,/np4ScPY04HESKBbpexwstKsipKe.jpg,2021-02-06,New Gods: Nezha Reborn,False,8.054,507
False,/wooZWiC4NWH0ahCSUOogEmVejHo.jpg,"[10751, 14]",640344,it,Me contro Te: Il film - La vendetta del Signor S,"A young couple who makes popular YouTube videos for children sets out to win an award, but an evil mastermind stands in the way of their success.",0.6222,/sfeQTIRkJjWt8IPDSBcPqkrcaas.jpg,2020-01-17,Me Against You: Mr. S's Vendetta,False,8.05,471
False,/jdZM1Gs6DtRGvosgqaXRrIkvYX7.jpg,"[10749, 18]",762975,en,Purple Hearts,"An aspiring musician agrees to a marriage of convenience with a soon-to-deploy Marine, but a tragedy soon turns their fake relationship all too real.",5.5525,/4JyNWkryifWbWXJyxcWh3pVya6N.jpg,2022-07-29,Purple Hearts,False,8.049,2836
False,/1Onam6oWyFAUCcoxtdWkACtEiNr.jpg,"[18, 10749]",4348,en,Pride & Prejudice,"A story of love and life among the landed English gentry during the Georgian era. Mr. Bennet is a gentleman living in Hertfordshire with his overbearing wife and five daughters, but if he dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.",15.5132,/o8UhmEbWPHmTUxP0lMuCoqNkbB3.jpg,2005-09-16,Pride & Prejudice,False,8.049,8641
False,/ul4WiN9EJxsMokdg7z4Y6iisvHS.jpg,"[28, 12, 14, 53]",518068,ko,신과함께-인과 연,"As the deceased soul Ja-hong and his three afterlife guardians prepare for their remaining trials for reincarnation, the guardians soon come face to face with the truth of their tragic time on Earth 1,000 years earlier.",9.304,/9BnqBHFGDv3WlCPB2qQwzAWdy7y.jpg,2018-08-01,Along with the Gods: The Last 49 Days,False,8.048,734
False,/6huSptAsqYg3wbsi1jbMognSgmp.jpg,"[18, 36]",1955,en,The Elephant Man,"A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. Based on the true story of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London.",4.7138,/u0wpPYjuSt8DIe1Y3Vapnh8jcKE.jpg,1980-10-09,The Elephant Man,False,8.048,3851
False,/eFOPk9IrcuoVQTfSaug3rwA2t45.jpg,"[16, 12, 35, 14]",532067,ja,映画 この素晴らしい世界に祝福を！紅伝説,"After receiving a warning that Yunyun's hometown is in danger, Kazuma's party is relieved to discover it's only a joke...until it isn't. The Demon King's general has just arrived to obtain The Mage Killer, a weapon with world-ending power.",5.183,/fv5BgcfkpWh3V6Pb1qVlXESBOdl.jpg,2019-08-30,KONOSUBA – God's blessing on this wonderful world! Legend of Crimson,False,8.047,601
False,/rfkIeCaIHhN3K5wjJJqKmfUjYp8.jpg,"[18, 36]",381284,en,Hidden Figures,"The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big.",15.8556,/9lfz2W2uGjyow3am00rsPJ8iOyq.jpg,2016-12-10,Hidden Figures,False,8.045,10290
False,/lI2AHx0QQrNnEkUqUG01QHUdLDW.jpg,"[16, 14, 12, 10751]",638507,en,How to Train Your Dragon: Homecoming,"It's been ten years since the dragons moved to the Hidden World, and even though Toothless doesn't live in New Berk anymore, Hiccup continues the holiday traditions he once shared with his best friend. But the Vikings of New Berk were beginning to forget about their friendship with dragons. Hiccup, Astrid, and Gobber know just what to do to keep the dragons in the villagers' hearts. And across the sea, the dragons have a plan of their own...",7.2338,/kXj2Qrfm994yLeuADqbOieU1mUH.jpg,2019-12-03,How to Train Your Dragon: Homecoming,False,8.044,1085
False,/jl2YIADk391yc6Qjy9JhgCRkHJk.jpg,"[16, 18, 35]",1064486,en,Memoir of a Snail,"Forcibly separated from her twin brother when they are orphaned, a melancholic misfit learns how to find confidence within herself amid the clutter of misfortunes and everyday life.",6.9188,/woaN8CbloH0akyX0E72ayxlJAB4.jpg,2024-10-17,Memoir of a Snail,False,8.04,741
False,/6d7ymk1OWX6AkfkhOnSEfwiqo2y.jpg,"[18, 10749]",42229,it,Una giornata particolare,Two neighbours — a persecuted journalist and a resigned housewife — forge a strong bond on the day of Adolf Hitler's historic 1938 visit to Rome.,1.5507,/jzRn7N1mFowkQ5IkUkfWoxXJtYU.jpg,1977-08-11,A Special Day,False,8.042,750
False,/ycABRSIK1Ff10Tc2A6WJHagp1Co.jpg,[18],334543,en,Lion,"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia; 25 years later, he sets out to find his lost family.",8.8994,/iBGRbLvg6kVc7wbS8wDdVHq6otm.jpg,2016-11-24,Lion,False,8.041,6891
False,/zrYD5ffpBOBCXI6hkc6jBpHtYex.jpg,"[28, 35, 9648]",992,en,Sherlock Jr.,"A film projectionist longs to be a detective, and puts his meager skills to work when he is framed by a rival for stealing his girlfriend's father's pocketwatch.",2.2206,/1G9r3rqtbFAQuyWKOZm4Y5J5s7Q.jpg,1924-04-17,Sherlock Jr.,False,8.041,1140
False,/tDn1dA52bQH9B85vilHeU7C83W1.jpg,"[80, 18, 9648]",548,ja,羅生門,Four people recount different versions of the story of a man's murder and the rape of his wife.,8.354,/vL7Xw04nFMHwnvXRFCmYYAzMUvY.jpg,1950-08-26,Rashomon,False,8.041,2465
False,/uaEfEkb2tjl4hN1oaSyzcxt4cEg.jpg,"[35, 18]",439,it,La dolce vita,"Episodic journey of journalist Marcello who struggles to find his place in the world, torn between the allure of Rome's elite social scene and the stifling domesticity offered by his girlfriend, all the while searching for a way to become a serious writer.",3.1694,/2KU52apQyvyZuPsqEGMcWb4BKu2.jpg,1960-02-05,La Dolce Vita,False,8.04,2010
False,/gfR3GEClL7WrNpQOg8mcPhM8fx6.jpg,"[28, 18, 36]",11645,ja,乱,Shakespeare's King Lear is reimagined as a singular historical epic set in sixteenth-century Japan where an aging warlord divides his kingdom between his three sons.,5.5807,/1gKWXRVgesduqHDfR8siXppfELO.jpg,1985-06-01,Ran,False,8.039,1762
False,/wyv2Y9vXYJwJzF6cNVuVwVOsOUj.jpg,"[28, 12, 18, 14, 53]",397567,ko,신과함께-죄와 벌,"Having died unexpectedly, firefighter Ja-hong is taken to the afterlife by 3 afterlife guardians. Only when he passes 7 trials over 49 days and proves he was innocent in human life, he’s able to reincarnate, and his 3 afterlife guardians are by his side to defend him in trial.",9.0059,/gJSvIsI6oQfFim0PGyuuiCYfqKs.jpg,2017-12-20,Along with the Gods: The Two Worlds,False,8.0,1167
False,/g11nKgir3nIhlG2gIDWIvJeR4fz.jpg,"[18, 53]",582,de,Das Leben der Anderen,"In 1984 East Berlin, dedicated Stasi officer Gerd Wiesler begins spying on a famous playwright and his actress-lover Christa-Maria. Wiesler becomes unexpectedly sympathetic to the couple, and faces conflicting loyalties when his superior takes a liking to Christa-Maria.",7.475,/cVUDMnskSc01rdbyH0tLATTJUdP.jpg,2006-03-23,The Lives of Others,False,8.038,4039
False,/9h5BsxRmxLAvASADo2VcTlTUdb0.jpg,[18],310569,pt,Que Horas Ela Volta?,"After leaving her daughter Jessica in a small town in Pernambuco to be raised by relatives, Val spends the next 13 years working as a nanny to Fabinho in São Paulo. She has financial stability but has to live with the guilt of having not raised Jessica herself. As Fabinho’s university entrance exams approach, Jessica reappears in her life and seems to want to give her mother a second chance. However, Jessica has not been raised to be a servant and her very existence will turn Val’s routine on its head. With precision and humour, the subtle and powerful forces that keep rigid class structures in place and how the youth may just be the ones to shake it all up.",6.6799,/u1tDQun2iJAzersd94S8P47WEOL.jpg,2015-06-04,The Second Mother,False,8.036,770
False,/qe4Tp0hURXqiih5AV1kHimXIt3u.jpg,"[28, 80]",414419,en,Kill Bill: The Whole Bloody Affair,"Quentin Tarantino's complete cut combining Kill Bill: Vol. 1 and Vol. 2 follows The Bride, a former assassin who awakens from a four-year coma after being shot by her mentor and lover, Bill. She embarks on a vengeful quest to eliminate Bill and the Deadly Viper Assassination Squad who betrayed her.",17.6292,/nSOJfWJCdVFZQwXQA7RXn7FIIiY.jpg,2011-03-27,Kill Bill: The Whole Bloody Affair,False,8.0,1171
False,/9udCLTxTFl28RxnK8Q05E154ZGa.jpg,"[35, 18]",120467,en,The Grand Budapest Hotel,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",10.5815,/eWdyYQreja6JGCzqHWXpWHDrrPo.jpg,2014-02-26,The Grand Budapest Hotel,False,8.0,15838
False,/fxz1cZevYhJ9CmC7ky8XZBAc8zu.jpg,"[18, 80]",800,es,Los olvidados,"A group of juvenile delinquents live a violent life in the infamous slums of Mexico City; among them Pedro, whose morality is gradually corrupted and destroyed by the others.",2.9001,/cDCvmYoyqFg4CuSMtGMvCpfOIEw.jpg,1950-12-09,The Young and the Damned,False,8.031,526
False,/5l2kTFOC9QicBxOVpocy5pSu4i8.jpg,"[28, 18, 36]",437068,ko,택시운전사,"May, 1980. Man-seob is a taxi driver in Seoul who lives from hand to mouth, raising his young daughter alone. One day, he hears that there is a foreigner who will pay big money for a drive down to Gwangju city. Not knowing that he’s a German journalist with a hidden agenda, Man-seob takes the job.",7.4733,/iXVaWbxmyPk4KZGZk5GGDGFieMX.jpg,2017-08-02,A Taxi Driver,False,8.029,1125
False,/zGCnIADWwpjGllYv8DgT8HIuIQl.jpg,"[18, 10749]",26022,hi,My Name Is Khan,"Rizwan Khan, a Muslim from the Borivali section of Mumbai, has Asperger's syndrome. He marries a Hindu single mother, Mandira, in San Francisco. After 9/11, Rizwan is detained by authorities at LAX who treat him as a terrorist because of his condition and his race.",2.9979,/5Y36lCiNyyV71mjq6LavgiggbhT.jpg,2010-02-10,My Name Is Khan,False,8.029,1410
False,/7Nwnmyzrtd0FkcRyPqmdzTPppQa.jpg,"[80, 18, 35]",106646,en,The Wolf of Wall Street,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",18.4293,/kW9LmvYHAaS9iA0tHmZVq8hQYoq.jpg,2013-12-25,The Wolf of Wall Street,False,8.027,25581
False,/2JeIqOdSM5nC1SQmuhUOfj3iB1U.jpg,"[16, 14, 12, 18]",555604,en,Guillermo del Toro's Pinocchio,"During the rise of fascism in Mussolini's Italy, a wooden boy brought magically to life struggles to live up to his father's expectations.",9.4721,/vx1u0uwxdlhV2MUzj4VlcMB0N6m.jpg,2022-11-09,Guillermo del Toro's Pinocchio,False,8.024,3264
False,/gPW90IPq6Go8hlT0n7Es3cFl7ly.jpg,"[18, 10770, 80]",550776,en,Believe Me: The Abduction of Lisa McVey,"On the night she plans on taking her own life, 17-year-old 'Lisa McVey' is kidnapped and finds herself fighting to stay alive and is raped. She manages to talk her attacker into releasing her, but when she returns home, no one believes her story except for one detective, who suspects she was abducted by a serial killer. Based on horrifying true events.",4.038,/qbJEzCzEKDHPZDiRvSSBiYEKaAH.jpg,2018-09-30,Believe Me: The Abduction of Lisa McVey,False,8.024,677
False,/4i3Amppd6eW5Qkhjv4gdHk3CCoE.jpg,"[36, 10402, 18]",279,en,Amadeus,Disciplined Italian composer Antonio Salieri becomes consumed by jealousy and resentment towards the hedonistic and remarkably talented young Salzburger composer Wolfgang Amadeus Mozart.,6.9518,/gQRfiyfGvr1az0quaYyMram3Aqt.jpg,1984-09-19,Amadeus,False,8.023,4669
False,/lpuehRS74pgVYIQ6ZQ2fIAaoAvo.jpg,[18],538362,it,Sulla mia pelle,"The incredible true story behind the most controversial Italian court cases in recent years. Stefano Cucchi was arrested for a minor crime and mysteriously found dead during his detention. In one week's time, a family is changed forever.",6.8487,/rwPgE6fLxuJmPWi8fFjgENJMAjr.jpg,2018-09-12,On My Skin,False,8.02,1882
False,/ebKa6nCRkKWU3KIuacEkEe6XSQl.jpg,[35],610461,es,"Veinteañera, divorciada y fantástica","Regina, our young protagonist, always dreamed of getting married. And she did it - but the dream lasted much less than she thought and now she has to face life in a very funny way as a divorcee.",0.8341,/oSbCdDI0SAAOdywGe0YVO2iDdV9.jpg,2020-02-14,"Veinteañera, divorciada y fantástica",False,8.0,390
False,/1r9lH3DaSWKGyvZaoo6BF5STOk5.jpg,"[35, 80, 18]",9277,en,The Sting,A novice con man teams up with an acknowledged master to avenge the murder of a mutual friend by pulling off the ultimate big con and swindling a fortune from a big-time mobster.,8.9792,/ckmYng37zey8INYf6d10cVgIG93.jpg,1973-12-25,The Sting,False,8.018,2890
False,/x0bQvdpr88xVhMrVM93tEIKSM2q.jpg,[37],938,it,Per qualche dollaro in più,"Two bounty hunters both pursue the brutal and sadistic bandit, El Indio, who has a large bounty on his head.",8.2825,/ooqASvA7qxlTVKL3KwOzBwy57Dh.jpg,1965-12-18,For a Few Dollars More,False,8.017,4350
False,/3obBVWeKVUh2LBtziL7SNR6yxOf.jpg,"[18, 10749]",51822,es,Amar te duele,Family and friends try to sabotage the budding romance between a young upper class girl and a humble student.,4.0223,/wK5UVMVjWMLV71SLpCjUFrO8mHI.jpg,2002-11-08,Love Hurts,False,8.014,355
False,/cztYhbawTjK9m8lFBd97Yl5Zd8r.jpg,"[18, 10752]",307,it,Roma città aperta,"During the Nazi occupation of 1944 Rome, Resistance leader Giorgio Manfredi is pursued by the Nazis as he seeks refuge and a means of escape.",1.6151,/ijGV4v8JxgbNzgEhqKdzHdaZn8a.jpg,1945-10-08,"Rome, Open City",False,8.0,963
False,/cy7ymUaMEWRoig7LWXpfzaaw2vv.jpg,[18],147,fr,Les Quatre Cents Coups,"For young Parisian boy Antoine Doinel, life is one difficult situation after another. Surrounded by inconsiderate adults, including his neglectful parents, Antoine spends his days with his best friend, Rene, trying to plan for a better life. When one of their schemes goes awry, Antoine ends up in trouble with the law, leading to even more conflicts with unsympathetic authority figures.",3.0929,/12PuU23kkDLvTd0nb8hMlE3oShB.jpg,1959-06-03,The 400 Blows,False,8.014,2299
False,/6EbxuGgAjizKqd9CmG5HG0m0t23.jpg,"[18, 10752, 36]",472454,tr,Ayla,"In 1950, amidst the ravages of the Korean War, Sergeant Süleyman stumbles upon a a half-frozen little girl, with no parents and no help in sight and he risks his own life to save her, smuggling her into his army base and out of harm’s way.",2.6069,/8RELLU0RK9hRIteLzHFZ0dK8YSi.jpg,2017-10-27,Ayla: The Daughter of War,False,8.012,388
